,Balcony,Club House,Garden View,Lux_Revo,MTR nearby,Mountain View,River View,Rooftop,Sea View,Shopping Mall nearby,Swimming,Terrace,bedroom_amount,building,car_parking,floor_level,link,location,net_area,price,price_per,Garden view
10964,,1,,,,,,,,1,1,,,,,,https://www.hkp.com.hk/en/property/Kowloon-Lohas-Park-Lohas-Park-Wings-At-Sea-Tower-2-2B-Flat-F-H200201609,Lohas Park,340,7330000,21559.0,
10965,,,,,,,,,,,,,,,,L,https://www.hkp.com.hk/en/property/Kowloon-Lohas-Park-Lohas-Park-The-Capitol-Tower-3-R-Montreal-Low-Floor-Flat-C-H200202474,Lohas Park,680,8880000,13059.0,1
10966,1,,,,,1,,,,1,,,,,,L,https://www.hkp.com.hk/en/property/Kowloon-Diamond-Hill-San-Po-Kong-Ngau-Chi-Wan-King-Tai-Court-Low-Floor-Flat-4-H200202637,San Po Kong,286,0,0.0,
10967,,1,,,,,,,,,1,,2.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Wong-Tai-Sin-Lok-Fu-Kai-Tak-Garden-Phase-1-Block-3-Middle-Floor-Flat-C-H200203312,Lok Fu,554,0,0.0,1
10968,,,,,,,,,,,1,,2.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Tiu-Keng-Leng-Ocean-Shores-Phase-1-Block-02-Low-Floor-Flat-H-H200203454,Tiu Keng Leng,515,7990000,15515.0,
10969,,,,,,,,,,1,,,3.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Po-Lam-Well-On-Garden-Block-4-Middle-Floor-Flat-F-H200203464,Po Lam,502,7380000,14701.0,
10970,,,,,,1,,,,1,,,3.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Po-Lam-Metro-City-Phase-1-Block-04-Low-Floor-Flat-G-H200203484,Po Lam,701,9500000,13552.0,
10971,,1,,,,,,,,1,,,2.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Kowloon-Bay-Amoy-Gardens-Phase-3-Block-M-Low-Floor-Flat-2-H200203485,Kowloon Bay,356,6350000,17837.0,
10972,1,1,,,,,,,,,1,,2.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Kowloon-Station-The-Cullinan-Star-Sky-Middle-Floor-Flat-C-H200203493,Kowloon Station,531,21800000,41055.0,
10973,1,1,,,,,,,,,1,,,,,,https://www.hkp.com.hk/en/property/Kowloon-Hung-Hom-The-Vantage-Flat-B1-H200203501,Hung Hom,268,6680000,24925.0,
10974,,1,,,,1,,,,,,,,,,,https://www.hkp.com.hk/en/property/Kowloon-Tseung-Kwan-O-Town-Centre-Savannah-Block-3B-Flat-D-H200203502,Tseung Kwan O Town Centre,487,9780000,20082.0,
10975,,,,,,,,,,1,,,2.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Diamond-Hill-San-Po-Kong-Ngau-Chi-Wan-Bel-Air-Heights-Block-1-High-Floor-Flat-A-H200203557,San Po Kong,449,8800000,19599.0,
10976,,1,,,,,,,,,1,,,,,L,https://www.hkp.com.hk/en/property/Kowloon-Po-Lam-Metro-City-Phase-2-Block-04-Low-Floor-Flat-A-H200203568,Po Lam,659,8980000,13627.0,
10977,,,,,,,,,,,,1,,,,L,https://www.hkp.com.hk/en/property/New-Territories-Tin-Shui-Wai-Kingswood-Villas-Sherwood-Court-Block-04-Low-Floor-Flat-E-H300203479,Tin Shui Wai,448,5650000,12612.0,
10978,1,1,,1,,,,,,,1,,,,1,L,https://www.hkp.com.hk/en/property/Hong-Kong-Island-North-Point-North-Point-Mid-Levels-Kar-Wan-Building-Low-Floor-Flat-C-H100157127,North Point Mid-Levels,153,3500000,22876.0,
10979,,,,,,,,,,,,,3.0,,,M,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Happy-Valley-Jardine-s-Lookout-The-Legend-At-Jardine-s-Lookout-Block-V-Middle-Floor-Flat-A-H100196010,Jardine's Lookout,867,27000000,31142.0,
10980,1,,,,,,,,,,,,2.0,,,L,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Tin-Hau-Intelligent-Court-Low-Floor-Flat-A-H100203400,Tin Hau,424,8280000,19528.0,
10981,,,,,,,,,,,,,,,,,https://www.hkp.com.hk/en/property/Hong-Kong-Island-North-Point-North-Point-Mid-Levels-One-Prestige-Flat-A-H100203420,North Point Mid-Levels,195,4800000,24615.0,
10982,1,1,,1,1,,,1,1,1,1,1,,,1,,https://www.hkp.com.hk/en/property/New-Territories-Sai-Kung-Clear-Water-Bay-Pik-Uk-H200004105,Clear Water Bay,0,19800000,inf,
10983,1,1,,,,,,,,1,1,,3.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Kowloon-Station-The-Arch-Tower-2-Star-Tower-High-Floor-Flat-A-H200126751,Kowloon Station,2522,303000000,120143.0,
10984,,1,,,,,,,,,1,,,,,,https://www.hkp.com.hk/en/property/Kowloon-Lohas-Park-Lohas-Park-Malibu-Tower-1B-Flat-E-H200126822,Lohas Park,459,9100000,19826.0,
10985,,1,,,,1,,,,,1,,3.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Olympic-Island-Harbourview-Block-10-Middle-Floor-Flat-D-H200134530,Olympic,695,17800000,25612.0,
10986,1,1,,,,,,,,,1,,2.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Hang-Hau-La-Cite-Noble-Block-2-High-Floor-Flat-A-H200147842,Hang Hau,436,8180000,18761.0,
10987,,,,,,,,,,1,,,2.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Kwun-Tong-Lam-Tin-Yau-Tong-Peninsula-East-Block-1-High-Floor-Flat-C-H200160305,Lam Tin,520,9280000,17846.0,
10988,1,1,,,,,,1,,,1,,,,,H,https://www.hkp.com.hk/en/property/Kowloon-Tseung-Kwan-O-Town-Centre-Park-Central-Phase-1-Block-05-High-Floor-Flat-E-H200160327,Tseung Kwan O Town Centre,465,9280000,19957.0,
10989,,,,,,,,,,,1,,,,,,https://www.hkp.com.hk/en/property/Kowloon-Tseung-Kwan-O-Town-Centre-Alto-Residences-Tower-5-Flat-E-H200162990,Tseung Kwan O Town Centre,437,10680000,24439.0,
10990,,,,,,,,,,,,,2.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Olympic-Harbour-Green-Block-5-High-Floor-Flat-E-H200194224,Olympic,478,10700000,22385.0,
10991,,,,,,,,,,1,,,2.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Kowloon-Bay-Telford-Gardens-Block-B-Middle-Floor-Flat-3-H200198647,Kowloon Bay,538,7300000,13569.0,
10992,1,1,,,,,,,,1,1,,3.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Tseung-Kwan-O-Town-Centre-Park-Central-Phase-2-Block-02-Middle-Floor-Flat-B-H200199860,Tseung Kwan O Town Centre,687,12180000,17729.0,
10993,,1,,,,,,,,,1,,,,,M,https://www.hkp.com.hk/en/property/Kowloon-Lohas-Park-Lohas-Park-Le-Prestige-Le-Prime-Tower-6-R-Middle-Floor-Flat-D-H200203207,Lohas Park,990,13800000,13939.0,
10994,,1,,,,,,,,,1,,3.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Kwun-Tong-Lam-Tin-Yau-Tong-Laguna-City-Phase-1-Block-03-Middle-Floor-Flat-E-H200203220,Lam Tin,687,10000000,14556.0,1
10995,,1,,,,1,,,,,1,,3.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Kwun-Tong-Lam-Tin-Yau-Tong-Sceneway-Garden-Block-12-Low-Floor-Flat-B-H200203294,Lam Tin,612,9300000,15196.0,
10996,1,1,,,,,,,,,,,2.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Diamond-Hill-San-Po-Kong-Ngau-Chi-Wan-Galaxia-Block-B-High-Floor-Flat-2-H200203320,San Po Kong,517,10900000,21083.0,
10997,,,,,,,,,,,,,2.0,,,,https://www.hkp.com.hk/en/property/Kowloon-Cheung-Sha-Wan-Sham-Shui-Po-Madison-Park-Flat-A-H200203325,Sham Shui Po,438,10080000,23014.0,
10998,,,,,,,,,,,,,1.0,,,,https://www.hkp.com.hk/en/property/Kowloon-Cheung-Sha-Wan-Sham-Shui-Po-On-Ning-Building-Flat-D-H200203338,Sham Shui Po,246,4080000,16585.0,
10999,1,1,,,,,,,,,,,,,,,https://www.hkp.com.hk/en/property/New-Territories-Sai-Kung-Clear-Water-Bay-Pik-Uk-H200203352,Clear Water Bay,0,19800000,inf,
11000,,1,,,,,,,,,1,,1.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Tai-Kok-Tsui-Eltanin%1ASquare-Mile-Block-2-High-Floor-Flat-H-H200203378,Tai Kok Tsui,252,6500000,25794.0,
11001,,,,,,,,,,,1,,3.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Tiu-Keng-Leng-Ocean-Shores-Phase-3-Block-11-Middle-Floor-Flat-F-H200203385,Tiu Keng Leng,665,11200000,16842.0,1
11002,,,,,,,,,,1,,,2.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Kowloon-Bay-Richland-Gardens-Block-01-Middle-Floor-Flat-E-H200203386,Kowloon Bay,452,5838000,12916.0,
11003,,,,,,,,,,,,,3.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Tseung-Kwan-O-Town-Centre-Tseung-Kwan-O-Plaza-Phase-1-Block-3A-High-Floor-Flat-B-H200203402,Tseung Kwan O Town Centre,530,9650000,18208.0,
11004,1,1,,,,,,,,,1,,,,,L,https://www.hkp.com.hk/en/property/Kowloon-Tiu-Keng-Leng-Hong-Sing-Garden-Block-5-Low-Floor-Flat-C-H200203413,Tiu Keng Leng,494,4800000,9717.0,
11005,,,,,,1,,,,1,,,,,,,https://www.hkp.com.hk/en/property/New-Territories-Ma-On-Shan-Seanorama-Block-1-Flat-D-H300203382,Ma On Shan,1239,17500000,14124.0,1
11006,1,1,,,,,,,,,1,,3.0,,,M,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Hong-Kong-West-The-Belcher-s-Phase-2-Block-5-Middle-Floor-Flat-D-H100076611,Hong Kong West,1103,29800000,27017.0,
11007,1,1,,,,1,,,,,1,,,,,,https://www.hkp.com.hk/en/property/Kowloon-To-Kwa-Wan-City-Hub-Flat-G-H200054250,To Kwa Wan,276,6500000,23551.0,
11008,1,1,,,,,,,,,1,,2.0,,,,https://www.hkp.com.hk/en/property/Kowloon-Kai-Tak-K-City-Tower-2-Flat-D-H200069041,Kai Tak,485,11400000,23505.0,
11009,1,1,,,,,,,,,1,,1.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Kai-Tak-K-City-Tower-3-Low-Floor-Flat-G-H200133934,Kai Tak,358,7950000,22207.0,1
11010,1,1,,,,1,,,1,,1,,1.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Kai-Tak-K-City-Tower-3-Low-Floor-Flat-F-H200133935,Kai Tak,356,7950000,22331.0,
11011,,1,,,,,,1,,,1,,,,,H,https://www.hkp.com.hk/en/property/Kowloon-Tiu-Keng-Leng-Metro-Town-Phase-1-Metro-Town-Tower-5-High-Floor-Flat-F-H200152689,Tiu Keng Leng,679,12800000,18851.0,
11012,,1,,,,1,,,,,1,,2.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Hang-Hau-La-Cite-Noble-Block-6-High-Floor-Flat-A-H200182124,Hang Hau,434,8600000,19816.0,
11013,,,,,,,,,,,,,2.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Kwun-Tong-Lam-Tin-Yau-Tong-Sceneway-Garden-Block-06-High-Floor-Flat-B-H200195317,Lam Tin,537,8100000,15084.0,
11014,,,,,1,,,,,1,,,,,,L,https://www.hkp.com.hk/en/property/Kowloon-Po-Lam-Ying-Ming-Court-Ming-On-House-Low-Floor-Flat-10-H200203187,Po Lam,554,6480000,11697.0,
11015,,,,,,,,,,,,,3.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Tseung-Kwan-O-Town-Centre-Tseung-Kwan-O-Plaza-Phase-2-Block-5-Low-Floor-Flat-F-H200203193,Tseung Kwan O Town Centre,545,9980000,18312.0,
11016,,,,,,,,,,,,,2.0,,,,https://www.hkp.com.hk/en/property/Kowloon-Diamond-Hill-San-Po-Kong-Ngau-Chi-Wan-Che-Cheung-Building-Flat-H-H200203195,San Po Kong,313,4280000,13674.0,
11017,,,,,,,,,,,,,3.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Tiu-Keng-Leng-Hong-Sing-Garden-Block-1-Middle-Floor-Flat-E-H200203203,Tiu Keng Leng,592,6000000,10135.0,
11018,1,1,,,,1,,1,1,,,,,,,,https://www.hkp.com.hk/en/property/Kowloon-Lai-Chi-Kok-Hoi-Lok-Court-Block-E-Hoi-Tung-House-Flat-18-H200203204,Lai Chi Kok,391,0,0.0,
11019,,,,,,,,,,,,,3.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Kowloon-City-High-Place-High-Floor-Flat-B-H200203248,Kowloon City,700,18000000,25714.0,
11020,,,,,,,,,,,,,,,,M,https://www.hkp.com.hk/en/property/Kowloon-Hang-Hau-Fu-Ning-Garden-Block-5-Middle-Floor-Flat-G-H200203267,Hang Hau,452,5950000,13164.0,
11021,,1,,,,,,,,,1,,2.0,,,,https://www.hkp.com.hk/en/property/Kowloon-To-Kwa-Wan-Loyal-Mansion-Flat-F-H200203282,To Kwa Wan,369,5300000,14363.0,
11022,,1,,,,1,,,,,1,,3.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Hang-Hau-Maritime-Bay-Block-2-Low-Floor-Flat-B-H200203286,Hang Hau,672,10500000,15625.0,
11023,1,1,,,,1,,,,1,1,,3.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Kwun-Tong-Lam-Tin-Yau-Tong-Laguna-City-Phase-3-Block-34-Middle-Floor-Flat-E-H200203288,Lam Tin,1203,12000000,9975.0,
11024,,,,,,,,,,,,,2.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Diamond-Hill-San-Po-Kong-Ngau-Chi-Wan-The-Latitude-Block-8-Middle-Floor-Flat-E-H200203298,San Po Kong,525,11500000,21905.0,
11025,,1,,,,,,,,,1,,3.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Tiu-Keng-Leng-King-Ming-Court-Yuk-King-House-Block-C-Middle-Floor-Flat-1-H200203302,Tiu Keng Leng,554,5050000,9116.0,
11026,,1,,,,,,,,,1,,,,,L,https://www.hkp.com.hk/en/property/Kowloon-Tiu-Keng-Leng-Ocean-Shores-Phase-3-Block-12-Low-Floor-Flat-A-H200203311,Tiu Keng Leng,503,8950000,17793.0,
11027,1,1,,,,,,,,,1,,2.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Tiu-Keng-Leng-Ocean-Shores-Phase-3-Block-12-Low-Floor-Flat-B-H200203316,Tiu Keng Leng,499,8650000,17335.0,
11028,,,,,,,,,1,1,,,,,,,https://www.hkp.com.hk/en/property/New-Territories-Ma-On-Shan-Altissimo-Tower-3-Flat-K-H300203134,Ma On Shan,518,9600000,18533.0,
11029,,,,,,,,,,,,1,2.0,,,L,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Wan-Chai-Causeway-Bay-Elizabeth-House-Block-A-Low-Floor-Flat-A3-H100115668,Causeway Bay,698,15300000,21920.0,
11030,1,,,,,,,,,,1,,,,,L,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Sheung-Wan-Central-Wah-Koon-Building-Low-Floor-Flat-H-H100203025,Central,256,5200000,20312.0,
11031,,,,,,,,,,,,,3.0,,,M,https://www.hkp.com.hk/en/property/Hong-Kong-Island-North-Point-North-Point-Mid-Levels-Victoria-Tower-Middle-Floor-Flat-A-H100203081,North Point Mid-Levels,932,18500000,19850.0,
11032,,1,,,,,,,,,,,,,,H,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Mid-Levels-West-Merry-Court-High-Floor-Flat-F-H100203300,Mid-Levels West,1094,24000000,21938.0,1
11033,1,1,,,,,,,,,1,,3.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Po-Lam-Serenity-Place-Block-3-Middle-Floor-Flat-B-H200040238,Po Lam,601,6900000,11481.0,
11034,1,1,,,,,,,,,1,,,,,L,https://www.hkp.com.hk/en/property/Kowloon-Tseung-Kwan-O-Town-Centre-Capri-Block-05-Low-Floor-Flat-D-H200194251,Tseung Kwan O Town Centre,360,8950000,24861.0,
11035,,,,,,,,,,,,,2.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Ho-Man-Tin-Padek-Palace-High-Floor-Flat-C-H200202149,Ho Man Tin,570,11600000,20351.0,
11036,1,1,,,,,,,,,1,,2.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Tiu-Keng-Leng-Hong-Sing-Garden-Block-4-High-Floor-Flat-A-H200203008,Tiu Keng Leng,452,5000000,11062.0,1
11037,,,,,,,,,,,,,2.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-To-Kwa-Wan-Sky-Tower-Block-6-Middle-Floor-Flat-C-H200203050,To Kwa Wan,539,10500000,19481.0,
11038,,1,,,,,,,,,1,,2.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Kwun-Tong-Lam-Tin-Yau-Tong-Fung-King-Building-Low-Floor-Flat-F-H200203114,Lam Tin,450,4800000,10667.0,
11039,1,1,,,,,,,,1,1,,3.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Olympic-Island-Harbourview-Block-06-High-Floor-Flat-B-H200203120,Olympic,788,18800000,23858.0,
11040,,1,,,,,,,,,,,,,,H,https://www.hkp.com.hk/en/property/Kowloon-Lohas-Park-Lohas-Park-Le-Prestige-Le-Prime-Tower-7-R-High-Floor-Flat-D-H200203144,Lohas Park,673,9600000,14264.0,
11041,,,,,,1,,,,,,,,,,H,https://www.hkp.com.hk/en/property/Kowloon-Po-Lam-The-Pinnacle-Block-1-High-Floor-Flat-E-H200203147,Po Lam,591,8300000,14044.0,
11042,,,,,,,,,,,,,2.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-To-Kwa-Wan-Metropolitan-Rise-Middle-Floor-Flat-E-H200203161,To Kwa Wan,409,8500000,20782.0,
11043,,,,,,,,,,,,,2.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Diamond-Hill-San-Po-Kong-Ngau-Chi-Wan-Hsin-Kuang-Centre-Block-1-Low-Floor-Flat-D-H200203185,San Po Kong,412,7200000,17476.0,
11044,1,1,,,,,,,,1,1,,3.0,,,M,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Shau-Kei-Wan-Chai-Wan-Lok-Hin-Terrace-Block-1-Middle-Floor-Flat-G-H100202623,Chai Wan,564,0,0.0,
11045,,,,,,,,,,,,,4.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Tiu-Keng-Leng-Metro-Town-Phase-2-Le-Point-Block-10-Low-Floor-Flat-G-H200034154,Tiu Keng Leng,897,15500000,17280.0,
11046,,1,,,,,,,,1,1,,3.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Ho-Man-Tin-Kam-Wah-House-High-Floor-Flat-FP-H200164026,Ho Man Tin,1130,13560000,12000.0,
11047,,,,,,1,,,,,1,,,,,M,https://www.hkp.com.hk/en/property/Kowloon-Tai-Kok-Tsui-Metro-Harbour-View-Phase-1-Block-01-Middle-Floor-Flat-F-H200176165,Tai Kok Tsui,603,11500000,19071.0,
11048,1,1,,,,,,,,,1,,2.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Mei-Foo-Mei-Foo-Sun-Chuen-Phase-VI-11-Humbert-Street-High-Floor-Flat-B-H200196854,Mei Foo,440,6500000,14773.0,
11049,1,1,,,,,,,,,1,,,,,H,https://www.hkp.com.hk/en/property/Kowloon-Tiu-Keng-Leng-Metro-Town-Phase-1-Metro-Town-Tower-3-High-Floor-Flat-B-H200200696,Tiu Keng Leng,678,11000000,16224.0,
11050,,,,,,,,,,,,,,,,,https://www.hkp.com.hk/en/property/Kowloon-Tseung-Kwan-O-Town-Centre-The-Wings-Phase-3B-Block-1A-Flat-F-H200202871,Tseung Kwan O Town Centre,511,9680000,18943.0,
11051,1,,,,,,,,,,,,,,,L,https://www.hkp.com.hk/en/property/Kowloon-Cheung-Sha-Wan-Sham-Shui-Po-Yee-Kok-Court-Block-C-Low-Floor-Flat-6-H200202963,Sham Shui Po,530,6480000,12226.0,
11052,,1,,,,,,,,,1,,3.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Ho-Man-Tin-Perth-Apartments-Blk-B1-Middle-Floor-Flat-D-H200202967,Ho Man Tin,1195,19000000,15900.0,1
11053,1,1,,,,1,,,,,1,,2.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Kwun-Tong-Lam-Tin-Yau-Tong-Sceneway-Garden-Block-07-Low-Floor-Flat-C-H200202987,Lam Tin,537,7500000,13966.0,
11054,1,1,,,,1,,,,,1,,1.0,,,,https://www.hkp.com.hk/en/property/Kowloon-Kwun-Tong-Lam-Tin-Yau-Tong-Grand-Central-Phase-II-Tower-5-Flat-J-H200202995,Lam Tin,391,9600000,24552.0,
11055,,,,,,,,,,,,,2.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-To-Kwa-Wan-Sky-Tower-Block-1-Middle-Floor-Flat-C-H200203013,To Kwa Wan,539,9750000,18089.0,
11056,1,1,,,,,,,,1,1,,3.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Kowloon-Tong-Beacon-Hill-Lilac-Court-Middle-Floor-Flat-C-H200203041,Beacon Hill,851,14950000,17568.0,
11057,,,,,,1,,,,,,,,,,,https://www.hkp.com.hk/en/property/Kowloon-Lohas-Park-Lohas-Park-Wings-At-Sea-Tower-2-2B-Flat-C-H200203045,Lohas Park,489,8900000,18200.0,
11058,,,,,,,,,,,,,2.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Wong-Tai-Sin-Lok-Fu-Fu-Keung-Court-Block-A-Fu-Yue-House-High-Floor-Flat-10-H200203048,Lok Fu,401,0,0.0,
11059,1,1,,,,1,,,,,1,,2.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Diamond-Hill-San-Po-Kong-Ngau-Chi-Wan-Fung-Lai-Court-Block-A-Fung-Hei-House-Middle-Floor-Flat-3-H200203055,San Po Kong,407,0,0.0,
11060,,,,,,1,,,,,,,3.0,,,,https://www.hkp.com.hk/en/property/Kowloon-Kwun-Tong-Lam-Tin-Yau-Tong-Grand-Central-Phase-II-Tower-3-Flat-F-H200203056,Lam Tin,910,20000000,21978.0,
11061,,,,,,,,,,,,,2.0,,,H,https://www.hkp.com.hk/en/property/Hong-Kong-Island-North-Point-North-Point-Mid-Levels-Hing-Hon-Building-High-Floor-Flat-A-H100202876,North Point Mid-Levels,428,8400000,19626.0,
11062,,,,,1,,,,,1,,,3.0,,,L,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Sheung-Wan-Central-Honor-Villa-Low-Floor-Flat-C-H100202920,Central,681,16000000,23495.0,1
11063,,,,,,,,,,,1,,3.0,,,L,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Taikoo-Sai-Wan-Ho-Taikoo-Shing-Sing-Fai-Terrace-Chi-Sing-Mansion-Low-Floor-Flat-G-H100202949,Sai Wan Ho,664,15000000,22590.0,1
11064,1,1,,,,,,,,,,,2.0,,,,https://www.hkp.com.hk/en/property/New-Territories-Sai-Kung-Clear-Water-Bay-Hiram-s-Villa-Flat-A-H200005614,Clear Water Bay,552,7380000,13370.0,
11065,,,,,,,,,,1,,,,,,M,https://www.hkp.com.hk/en/property/Kowloon-Tseung-Kwan-O-Town-Centre-The-Wings-Phase-2-Block-3A-Middle-Floor-Flat-A-H200108883,Tseung Kwan O Town Centre,551,10980000,19927.0,
11066,1,1,,,,,,,,,1,,,,,M,https://www.hkp.com.hk/en/property/Kowloon-Po-Lam-Metro-City-Phase-2-Block-2-Middle-Floor-Flat-C-H200137883,Po Lam,363,7180000,19780.0,
11067,,1,,,,,,,,,1,,3.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Tiu-Keng-Leng-Metro-Town-Phase-1-Metro-Town-Tower-2-High-Floor-Flat-C-H200144363,Tiu Keng Leng,629,11000000,17488.0,
11068,,1,,,,,,,,,1,,,,,H,https://www.hkp.com.hk/en/property/Kowloon-Tiu-Keng-Leng-Ocean-Shores-Phase-3-Block-13-High-Floor-Flat-E-H200147109,Tiu Keng Leng,751,15980000,21278.0,
11069,1,1,,,,,,,,1,1,,,,,L,https://www.hkp.com.hk/en/property/Kowloon-Hang-Hau-Residence-Oasis-Block-7-Low-Floor-Flat-B-H200155689,Hang Hau,947,17780000,18775.0,
11070,1,1,,,,,,,,1,1,,,,,,https://www.hkp.com.hk/en/property/Kowloon-Lohas-Park-Lohas-Park-Wings-At-Sea-Tower-2-2A-Flat-E-H200160312,Lohas Park,496,9480000,19113.0,
11071,,,,,,,,,,,,,,,,,https://www.hkp.com.hk/en/property/Kowloon-Lohas-Park-Lohas-Park-Hemera-Tower-5-L-Topaz-Flat-C-H200201004,Lohas Park,758,10280000,13562.0,
11072,,,,,,,,,,,,,2.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Cheung-Sha-Wan-Sham-Shui-Po-Kam-Wah-Mansion-High-Floor-Flat-G-H200202891,Sham Shui Po,413,5890000,14262.0,
11073,,,,,,1,,,,,,,2.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Ho-Man-Tin-Cascades-Blk-2-High-Floor-Flat-K-H200202911,Ho Man Tin,467,8100000,17345.0,
11074,,1,,,,1,,,,,1,,1.0,,,,https://www.hkp.com.hk/en/property/Kowloon-Kowloon-Bay-Choi-Hing-Court-Block-B-Flat-9-H200202914,Kowloon Bay,372,0,0.0,
11075,,,,,,1,,,,,,,2.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Kwun-Tong-Lam-Tin-Yau-Tong-Sceneway-Garden-Block-05-Middle-Floor-Flat-A-H200202936,Lam Tin,537,8400000,15642.0,
11076,1,1,,,,,,,,,,,3.0,,,H,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Hong-Kong-West-Serene-Court-High-Floor-Flat-G-H100055735,Hong Kong West,691,13900000,20116.0,
11077,,,,,,,,,,,,,2.0,,,H,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Sheung-Wan-Central-Princeton-Tower-High-Floor-Flat-C-H100075064,Central,488,11000000,22541.0,
11078,1,,,,,,,,1,1,,,1.0,,,L,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Happy-Valley-Jardine-s-Lookout-Mayfair-Court-Low-Floor-Flat-G-H100147297,Jardine's Lookout,356,6650000,18680.0,
11079,,,,,,1,,,,,,,4.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Kowloon-Station-Sorrento-Phase-2-Block-1-So1-High-Floor-Flat-B-H200026470,Kowloon Station,1296,56000000,43210.0,
11080,1,1,,,,1,,1,,,1,,1.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Wong-Tai-Sin-Lok-Fu-Tin-Ma-Court-Block-B-Middle-Floor-Flat-4-H200058985,Lok Fu,338,4700000,13905.0,
11081,1,1,,,1,,,,,1,1,,3.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Kai-Tak-One-Kai-Tak-II-Tower-3-High-Floor-Flat-D-H200061999,Kai Tak,800,25000000,31250.0,1
11082,,,,,,,,,,,,,3.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Lohas-Park-Lohas-Park-The-Capitol-Tower-1-R-Florence-Low-Floor-Flat-D-H200085079,Lohas Park,704,8900000,12642.0,
11083,1,1,,,,,,,,,1,,2.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Kwun-Tong-Lam-Tin-Yau-Tong-Hopewell-House-High-Floor-Flat-H-H200181492,Lam Tin,305,3800000,12459.0,
